,week,venue,attendance,referee,home goals,away goals,home win?,draw?,away win?,home win odds,draw odds,away win odds,shots on goal,offsides,yellow cards,,
1093,150,Craven Cottage (London),25000,MossJ.,0,1,False,False,True,2.64,2.97,2.94,6,4,0,,
1094,149,Stamford Bridge (London),25000,CooteD.,2,5,False,False,True,1.25,5.73,13,15,5,4,,
1095,149,Villa Park (Birmingham),25000,DeanM.,0,2,False,False,True,3.1,3.49,2.29,4,2,5,,
1096,149,Craven Cottage (London),25000,CooteD.,1,2,False,False,True,2.56,3.22,2.82,10,5,4,,
1097,149,St. James' Park (Newcastle),25000,TierneyP.,1,1,False,True,False,3.69,3.33,2.11,9,4,5,,
1098,149,Etihad Stadium (Manchester),25000,MossJ.,5,2,True,False,False,1.2,6.74,15,16,5,1,,
1099,149,Turf Moor (Burnley),25000,MarrinerA.,1,1,False,True,False,4.69,3.59,1.81,8,4,2,,
1100,149,Anfield (Liverpool),25000,AtkinsonM.,0,1,False,False,True,2.15,3.55,3.46,6,5,0,,
1101,149,Craven Cottage (London),25000,CooteD.,0,1,False,False,True,3.83,3.43,2.03,5,6,3,,
1102,149,Etihad Stadium (Manchester),25000,KavanaghC.,4,1,True,False,False,1.26,6,13,11,4,1,,
1103,149,Etihad Stadium (Manchester),25000,OliverM.,2,1,True,False,False,1.22,6.6,13,6,3,2,,
1104,148,Elland Road (Leeds),25000,MarrinerA.,3,0,True,False,False,2.15,3.5,3.3,12,3,3,,
1105,148,Molineux Stadium (Wolverhampton),25000,CooteD.,1,0,True,False,False,2.31,3.32,3.12,12,2,1,,
1106,148,Goodison Park (Liverpool),25000,MarrinerA.,1,3,False,False,True,11,5.91,1.27,9,0,3,,
1107,148,Turf Moor (Burnley),25000,MossJ.,1,1,False,True,False,2.96,3.04,2.58,6,6,2,,
1108,148,King Power Stadium (Leicester),25000,TaylorA.,3,1,True,False,False,3.66,3.82,1.96,10,3,3,,
1109,148,Villa Park (Birmingham),25000,KavanaghC.,1,0,True,False,False,2.99,3.49,2.36,11,1,5,,
1110,148,Molineux Stadium (Wolverhampton),25000,PawsonC.,2,1,True,False,False,3.58,3.23,2.19,10,4,5,,
1111,148,Goodison Park (Liverpool),25000,AttwellS.,0,2,False,False,True,1.57,4.14,5.71,6,4,7,,
1112,148,St. James' Park (Newcastle),25000,TaylorA.,1,2,False,False,True,4.02,3.88,1.82,7,1,4,,
1113,148,Villa Park (Birmingham),25000,HooperS.,2,0,True,False,False,1.5,4.55,5.98,6,3,3,,
1114,147,Craven Cottage (London),25000,AtkinsonM.,1,2,False,False,True,5.16,4.13,1.64,10,3,4,,
1115,147,Etihad Stadium (Manchester),25000,MossJ.,2,0,True,False,False,1.33,5.91,7.98,13,4,2,,
1116,147,London Stadium (London),25000,ScottG.,2,1,True,False,False,1.51,4.36,6.13,8,2,1,,
1117,147,Molineux Stadium (Wolverhampton),25000,OliverM.,2,3,False,False,True,1.64,3.63,5.87,11,2,3,,
1118,147,Emirates Stadium (London),25000,MarrinerA.,0,0,False,True,False,1.73,3.83,4.85,6,2,2,,
1119,147,Tottenham Hotspur Stadium (London),25000,TierneyP.,1,1,False,True,False,1.64,3.76,5.87,10,4,3,,
1120,147,Etihad Stadium (Manchester),25000,EnglandD.,1,0,True,False,False,1.19,7.58,14,7,4,2,,
1121,147,Turf Moor (Burnley),25000,FriendK.,0,1,False,False,True,7.39,5.01,1.41,7,5,3,,
1122,147,Bramall Lane (Sheffield),25000,MadleyA.,1,0,True,False,False,2.27,3.08,3.45,7,4,7,,
1123,147,Goodison Park (Liverpool),25000,FriendK.,0,1,False,False,True,2.24,3.4,3.17,7,2,2,,
1124,146,Selhurst Park (London),25000,ScottG.,1,1,False,True,False,3.31,3.3,2.23,4,5,1,,
1125,146,King Power Stadium (Leicester),25000,DeanM.,2,2,False,True,False,2.95,3.54,2.36,6,5,3,,
1126,146,Selhurst Park (London),25000,MossJ.,0,7,False,False,True,5.08,4.13,1.65,11,7,1,,
1127,146,Molineux Stadium (Wolverhampton),25000,AttwellS.,2,1,True,False,False,5.37,3.71,1.7,7,1,4,,
1128,146,Elland Road (Leeds),25000,OliverM.,1,2,False,False,True,2.13,3.76,3.24,15,2,3,,
1129,146,Turf Moor (Burnley),25000,TaylorA.,1,1,False,True,False,3.69,3.42,2.03,9,3,0,,
1130,146,Selhurst Park (London),25000,ScottG.,0,2,False,False,True,2.14,3.13,3.73,10,0,4,,
1131,146,St. James' Park (Newcastle),25000,PawsonC.,0,2,False,False,True,6.74,4.7,1.46,4,4,2,,
1132,146,Amex Stadium (Brighton),25000,DeanM.,0,0,False,True,False,1.96,3.42,4.28,4,2,1,,
1133,146,Molineux Stadium (Wolverhampton),25000,AtkinsonM.,2,0,True,False,False,2.08,3.13,4.24,7,2,2,,
1134,145,Villa Park (Birmingham),25000,TierneyP.,0,3,False,False,True,1.92,4.02,3.78,13,0,4,,
1135,145,Goodison Park (Liverpool),25000,OliverM.,2,2,False,True,False,4.01,4.14,1.8,13,5,5,,
1136,145,Stamford Bridge (London),25000,OliverM.,4,0,True,False,False,1.57,4.28,5.78,6,1,2,,
1137,145,Amex Stadium (Brighton),25000,KavanaghC.,2,3,False,False,True,5.26,4.18,1.62,8,5,6,,
1138,145,Goodison Park (Liverpool),25000,DeanM.,5,2,True,False,False,1.57,3.99,5.93,11,2,1,,
1139,145,Craven Cottage (London),25000,KavanaghC.,0,3,False,False,True,5.39,3.83,1.67,8,4,4,,
1140,145,Emirates Stadium (London),25000,DeanM.,3,2,True,False,False,1.99,3.79,3.58,11,4,6,,
1141,145,Turf Moor (Burnley),25000,MossJ.,1,2,False,False,True,2.63,3.3,2.77,6,5,3,,
1142,145,Stamford Bridge (London),25000,AttwellS.,2,0,True,False,False,1.93,3.36,4.35,4,4,5,,
1143,145,Selhurst Park (London),25000,MarrinerA.,1,1,False,True,False,6.82,4.5,1.48,4,1,5,,
1144,144,Goodison Park (Liverpool),25000,KavanaghC.,1,3,False,False,True,2.37,3.57,2.92,12,1,1,,
1145,144,King Power Stadium (Leicester),25000,AtkinsonM.,0,2,False,False,True,3.66,3.61,2.02,6,4,6,,
1146,144,Etihad Stadium (Manchester),25000,PawsonC.,5,0,True,False,False,1.04,16,46,14,2,2,,
1147,144,St. James' Park (Newcastle),25000,TaylorA.,1,3,False,False,True,5.49,4.46,1.57,8,4,0,,
1148,144,St. Mary's Stadium (Southampton),25000,BankesP.,3,1,True,False,False,1.97,3.63,3.82,7,4,1,,
1149,144,Anfield (Liverpool),25000,MarrinerA.,5,3,True,False,False,1.92,3.8,4,12,3,1,,
1150,144,Old Trafford (Manchester),25000,TierneyP.,1,1,False,True,False,1.28,6.17,9.67,7,4,4,,
1151,144,Villa Park (Birmingham),25000,KavanaghC.,1,0,True,False,False,3.12,3.65,2.22,3,2,6,,
1152,144,Vicarage Road (Watford),25000,OliverM.,0,4,False,False,True,8.99,5.97,1.31,10,7,2,,
1153,144,Molineux Stadium (Wolverhampton),25000,BankesP.,2,0,True,False,False,1.43,4.29,8.82,8,1,3,,
1154,143,Amex Stadium (Brighton),25000,HooperS.,0,0,False,True,False,2,3.5,3.86,4,2,6,,
1155,143,Bramall Lane (Sheffield),25000,AttwellS.,0,1,False,False,True,1.97,3.36,4.16,2,3,0,,
1156,143,Tottenham Hotspur Stadium (London),25000,TaylorA.,3,0,True,False,False,2.33,3.36,3.14,9,4,0,,
1157,143,Vitality Stadium (Bournemouth),25000,PawsonC.,0,2,False,False,True,2.45,3.68,2.73,11,3,4,,
1158,143,London Stadium (London),25000,AtkinsonM.,3,1,True,False,False,2.5,2.91,3.31,7,3,2,,
1159,143,Selhurst Park (London),25000,ScottG.,0,2,False,False,True,8.44,5.22,1.36,10,1,3,,
1160,143,St. Mary's Stadium (Southampton),25000,MarrinerA.,1,1,False,True,False,2.3,3.32,3.23,8,3,1,,
1161,143,Goodison Park (Liverpool),25000,TaylorA.,1,1,False,True,False,2.15,3.48,3.43,2,0,3,,
1162,143,King Power Stadium (Leicester),25000,OliverM.,2,0,True,False,False,2.17,3.25,3.61,8,7,3,,
1163,143,Emirates Stadium (London),25000,TierneyP.,2,1,True,False,False,4.44,4.14,1.76,10,9,4,,
1164,142,Turf Moor (Burnley),25000,DeanM.,1,1,False,True,False,4.57,3.18,1.95,6,2,0,,
1165,142,Etihad Stadium (Manchester),25000,MasonL.,2,1,True,False,False,1.15,8.81,16,7,4,2,,
1166,142,St. James' Park (Newcastle),25000,CooteD.,1,3,False,False,True,5.17,3.95,1.67,11,1,5,,
1167,142,Old Trafford (Manchester),25000,KavanaghC.,2,2,False,True,False,1.28,6.02,9.99,9,1,4,,
1168,142,Vitality Stadium (Bournemouth),25000,AttwellS.,4,1,True,False,False,5.12,3.79,1.71,9,5,3,,
1169,142,Tottenham Hotspur Stadium (London),25000,OliverM.,2,1,True,False,False,2.77,3.39,2.64,13,2,8,,
1170,142,Villa Park (Birmingham),25000,AtkinsonM.,2,0,True,False,False,2.37,3.29,3.13,14,1,6,,
1171,142,Molineux Stadium (Wolverhampton),25000,TaylorA.,3,0,True,False,False,2.07,3.12,4.14,9,1,2,,
1172,142,Amex Stadium (Brighton),25000,ScottG.,0,5,False,False,True,12,6.7,1.23,8,7,1,,
1173,142,Bramall Lane (Sheffield),25000,MarrinerA.,3,0,True,False,False,4.83,3.8,1.74,8,1,1,,
1174,141,Anfield (Liverpool),25000,CooteD.,1,1,False,True,False,1.22,6.69,12,11,5,3,,
1175,141,Carrow Road (Norwich),25000,FriendK.,0,4,False,False,True,3.61,3.49,2.08,9,1,1,,
1176,141,Villa Park (Birmingham),25000,MossJ.,0,3,False,False,True,8.82,5.5,1.33,7,3,5,,
1177,141,Vitality Stadium (Bournemouth),25000,TierneyP.,0,0,False,True,False,4.69,3.85,1.75,2,1,5,,
1178,141,Goodison Park (Liverpool),25000,MasonL.,1,1,False,True,False,2.14,3.38,3.54,8,5,6,,
1179,141,Amex Stadium (Brighton),25000,PawsonC.,1,3,False,False,True,6.12,4.04,1.58,10,5,5,,
1180,141,Etihad Stadium (Manchester),25000,MadleyA.,5,0,True,False,False,1.09,10,28,10,2,0,,
1181,141,Bramall Lane (Sheffield),25000,AtkinsonM.,1,0,True,False,False,4.17,3.07,2.09,4,3,2,,
1182,141,London Stadium (London),25000,OliverM.,0,1,False,False,True,1.85,3.59,4.45,9,5,2,,
1183,141,Emirates Stadium (London),25000,KavanaghC.,1,1,False,True,False,2.21,3.45,3.29,13,5,1,,
1184,140,Selhurst Park (London),25000,CooteD.,2,3,False,False,True,7.25,4.41,1.47,10,1,1,,
1185,140,Tottenham Hotspur Stadium (London),25000,ScottG.,1,0,True,False,False,1.99,3.55,3.82,5,4,5,,
1186,140,St. Mary's Stadium (Southampton),25000,MarrinerA.,1,0,True,False,False,8.34,5.59,1.34,10,6,3,,
1187,140,Anfield (Liverpool),25000,TierneyP.,2,0,True,False,False,1.19,7.35,13,7,6,2,,
1188,140,St. James' Park (Newcastle),25000,PawsonC.,2,2,False,True,False,2.7,3.35,2.66,11,2,1,,
1189,140,Turf Moor (Burnley),25000,BankesP.,1,1,False,True,False,3.16,2.93,2.58,7,3,0,,
1190,140,Stamford Bridge (London),25000,FriendK.,3,0,True,False,False,1.36,5.13,8.71,12,3,2,,
1191,140,Molineux Stadium (Wolverhampton),25000,OliverM.,0,2,False,False,True,2.39,3.16,3.23,6,1,6,,
1192,140,King Power Stadium (Leicester),25000,MossJ.,3,0,True,False,False,1.65,3.75,5.8,5,2,3,,
1193,140,Old Trafford (Manchester),25000,DeanM.,5,2,True,False,False,1.19,7.1,15,13,8,1,,
1194,139,Etihad Stadium (Manchester),25000,TaylorA.,4,0,True,False,False,2.03,3.76,3.63,9,5,4,,
1195,139,Bramall Lane (Sheffield),25000,KavanaghC.,3,1,True,False,False,4.85,3.66,1.77,7,3,2,,
1196,139,London Stadium (London),25000,AtkinsonM.,3,2,True,False,False,7.05,4.68,1.45,10,4,3,,
1197,139,Emirates Stadium (London),25000,BankesP.,4,0,True,False,False,1.45,4.82,6.78,10,2,5,,
1198,139,Vitality Stadium (Bournemouth),25000,FriendK.,1,4,False,False,True,2.23,3.13,3.61,8,3,2,,
1199,139,Goodison Park (Liverpool),25000,CooteD.,2,1,True,False,False,2.59,3.21,2.88,5,1,2,,
1200,139,Amex Stadium (Brighton),25000,MarrinerA.,0,3,False,False,True,6.86,4.15,1.52,8,4,1,,
1201,139,Selhurst Park (London),25000,HooperS.,0,1,False,False,True,2.02,3.14,4.32,8,0,2,,
1202,139,Vicarage Road (Watford),25000,OliverM.,1,3,False,False,True,2.34,3.23,3.24,7,2,3,,
1203,139,Stamford Bridge (London),25000,AttwellS.,2,1,True,False,False,4.26,3.93,1.83,12,4,2,,
1204,138,Turf Moor (Burnley),25000,DeanM.,1,0,True,False,False,3.54,3.16,2.24,9,3,1,,
1205,138,St. Mary's Stadium (Southampton),25000,ScottG.,0,2,False,False,True,2.63,3.52,2.63,8,3,2,,
1206,138,Anfield (Liverpool),25000,AtkinsonM.,4,0,True,False,False,1.28,5.74,11,7,1,0,,
1207,138,Old Trafford (Manchester),25000,TaylorA.,3,0,True,False,False,1.35,4.95,9.61,7,3,1,,
1208,138,St. James' Park (Newcastle),25000,KavanaghC.,1,1,False,True,False,2.36,3.35,3.1,5,1,4,,
1209,138,Carrow Road (Norwich),25000,MadleyA.,0,1,False,False,True,4.41,3.58,1.86,6,2,1,,
1210,138,Molineux Stadium (Wolverhampton),25000,OliverM.,1,0,True,False,False,1.57,3.84,6.73,2,4,6,,
1211,138,Tottenham Hotspur Stadium (London),25000,PawsonC.,2,0,True,False,False,1.54,4.25,6.28,6,5,4,,
1212,138,Etihad Stadium (Manchester),25000,MarrinerA.,5,0,True,False,False,1.14,8.33,20,7,3,2,,
1213,138,Goodison Park (Liverpool),25000,DeanM.,0,0,False,True,False,5.59,4.01,1.62,6,3,4,,
1214,137,Villa Park (Birmingham),25000,TierneyP.,1,2,False,False,True,6.7,4.56,1.48,9,0,3,,
1215,137,St. James' Park (Newcastle),25000,CooteD.,3,0,True,False,False,3.34,3,2.43,9,4,4,,
1216,137,Vitality Stadium (Bournemouth),25000,AttwellS.,0,2,False,False,True,2.65,3.1,2.9,3,5,5,,
1217,137,London Stadium (London),25000,TaylorA.,0,2,False,False,True,4.12,3.33,1.99,8,1,2,,
1218,137,Amex Stadium (Brighton),25000,AtkinsonM.,2,1,True,False,False,3.2,3.35,2.3,11,4,3,,
1219,137,Vicarage Road (Watford),25000,PawsonC.,1,1,False,True,False,3.77,3.37,2.07,6,3,1,,
1220,137,Tottenham Hotspur Stadium (London),25000,MossJ.,1,1,False,True,False,3.32,3.48,2.24,9,4,1,,
1221,137,Etihad Stadium (Manchester),25000,TaylorA.,3,0,True,False,False,1.27,6.37,10,12,6,2,,
1222,137,King Power Stadium (Leicester),32125,OliverM.,4,0,True,False,False,1.52,4.43,5.83,8,5,3,,
1223,137,Old Trafford (Manchester),73288,DeanM.,2,0,True,False,False,4.51,3.87,1.8,10,3,6,,
1224,136,Stamford Bridge (London),40694,FriendK.,4,0,True,False,False,1.86,3.79,4.08,12,1,3,,
1225,136,Turf Moor (Burnley),20496,MossJ.,1,1,False,True,False,2.71,3.27,2.7,10,2,9,,
1226,136,Emirates Stadium (London),60335,AtkinsonM.,1,0,True,False,False,1.67,4.2,4.8,8,4,3,,
1227,136,Selhurst Park (London),25461,TaylorA.,1,0,True,False,False,2.69,3.05,2.81,7,3,8,,
1228,136,Bramall Lane (Sheffield),31379,HooperS.,1,0,True,False,False,1.64,3.83,5.41,9,4,0,,
1229,136,St. Mary's Stadium (Southampton),30096,ScottG.,0,1,False,False,True,1.73,3.7,4.85,10,2,3,,
1230,136,Molineux Stadium (Wolverhampton),31490,MarrinerA.,0,0,False,True,False,1.71,3.65,5.13,2,0,4,,
1231,136,Goodison Park (Liverpool),39374,KavanaghC.,1,1,False,True,False,2.82,3.3,2.58,10,4,7,,
1232,136,Tottenham Hotspur Stadium (London),58064,AttwellS.,2,3,False,False,True,2.81,3.08,2.74,9,0,5,,
1233,136,Vicarage Road (Watford),21634,OliverM.,3,0,True,False,False,6.43,4.64,1.48,6,6,0,,
1234,135,Vitality Stadium (Bournemouth),10667,MarrinerA.,2,2,False,True,False,3.94,3.69,1.92,11,3,4,,
1235,135,St. James' Park (Newcastle),52219,MadleyA.,0,0,False,True,False,2.71,3.19,2.68,5,4,7,,
1236,135,London Stadium (London),59962,TaylorA.,3,1,True,False,False,2.55,3.48,2.66,9,1,2,,
1237,135,Amex Stadium (Brighton),30124,AtkinsonM.,0,1,False,False,True,2.2,3.13,3.57,11,4,3,,
1238,135,Anfield (Liverpool),53313,MossJ.,3,2,True,False,False,1.15,8.6,16,11,4,3,,
1239,135,Emirates Stadium (London),60296,AttwellS.,3,2,True,False,False,1.99,3.64,3.73,9,4,4,,
1240,135,Old Trafford (Manchester),73347,AtkinsonM.,3,0,True,False,False,1.59,4,6.06,11,2,1,,
1241,135,Molineux Stadium (Wolverhampton),31046,KavanaghC.,3,0,True,False,False,1.48,4.2,6.99,10,1,5,,
1242,135,King Power Stadium (Leicester),32068,TierneyP.,0,1,False,False,True,5.32,4.55,1.57,10,2,0,,
1243,135,Turf Moor (Burnley),18227,DeanM.,3,0,True,False,False,2.2,3.24,3.42,14,2,7,,
1244,134,Selhurst Park (London),25486,BankesP.,1,0,True,False,False,2.18,3.16,3.58,11,3,8,,
1245,134,Bramall Lane (Sheffield),31888,ScottG.,1,1,False,True,False,1.89,3.38,4.35,5,5,2,,
1246,134,St. Mary's Stadium (Southampton),31478,PawsonC.,2,0,True,False,False,1.7,4.04,4.59,10,2,5,,
1247,134,Etihad Stadium (Manchester),54000,FriendK.,2,0,True,False,False,1.1,10,21,7,4,1,,
1248,134,Stamford Bridge (London),40504,TaylorA.,0,2,False,False,True,1.99,3.48,4.09,4,2,7,,
1249,134,Emirates Stadium (London),60188,MasonL.,4,0,True,False,False,1.44,4.68,7.2,9,5,2,,
1250,134,Villa Park (Birmingham),41874,AtkinsonM.,2,3,False,False,True,3.85,3.74,1.93,14,1,2,,
1251,134,Carrow Road (Norwich),27110,AttwellS.,0,1,False,False,True,8.93,5.75,1.32,7,1,3,,
1252,134,St. Mary's Stadium (Southampton),26302,HooperS.,1,2,False,False,True,1.67,3.93,4.98,8,4,4,,
1253,134,Molineux Stadium (Wolverhampton),31682,DeanM.,0,0,False,True,False,2.61,3.22,2.77,6,2,6,,
1254,133,Bramall Lane (Sheffield),30361,MossJ.,2,1,True,False,False,1.74,3.38,5.44,8,1,5,,
1255,133,Amex Stadium (Brighton),30443,FriendK.,1,1,False,True,False,2.27,3.35,3.16,4,4,4,,
1256,133,Tottenham Hotspur Stadium (London),61022,DeanM.,2,0,True,False,False,5.99,4.8,1.52,8,2,7,,
1257,133,Turf Moor (Burnley),21048,KavanaghC.,0,0,False,True,False,3.86,3.7,1.94,4,5,4,,
1258,133,Old Trafford (Manchester),73363,TierneyP.,0,0,False,True,False,2.15,3.27,3.65,9,1,5,,
1259,133,Vitality Stadium (Bournemouth),10722,TaylorA.,2,1,True,False,False,2.12,3.35,3.52,11,4,6,,
1260,133,Selhurst Park (London),25170,MadleyA.,0,1,False,False,True,3.03,2.92,2.61,6,1,5,,
1261,133,Anfield (Liverpool),53291,FriendK.,4,0,True,False,False,1.32,5.66,9.21,13,7,2,,
1262,133,St. James' Park (Newcastle),52204,AtkinsonM.,0,0,False,True,False,2.2,3.29,3.36,9,3,3,,
1263,133,Vicarage Road (Watford),21229,PawsonC.,2,3,False,False,True,2.99,3.28,2.4,7,2,6,,
1264,132,London Stadium (London),59952,OliverM.,3,3,False,True,False,2.49,3.34,2.82,12,3,2,,
1265,132,Molineux Stadium (Wolverhampton),31746,OliverM.,1,2,False,False,True,5.14,3.91,1.68,9,2,1,,
1266,132,Old Trafford (Manchester),73198,MossJ.,0,2,False,False,True,1.45,4.52,7.39,9,4,2,,
1267,132,King Power Stadium (Leicester),31968,CooteD.,4,1,True,False,False,1.44,4.78,6.55,10,3,2,,
1268,132,Tottenham Hotspur Stadium (London),58182,KavanaghC.,2,1,True,False,False,1.37,5.24,8,5,1,1,,
1269,132,Stamford Bridge (London),40577,AttwellS.,2,2,False,True,False,1.75,3.94,4.76,10,3,3,,
1270,132,Villa Park (Birmingham),40867,AtkinsonM.,2,1,True,False,False,3.05,3.36,2.33,7,3,4,,
1271,132,Vitality Stadium (Bournemouth),10065,FriendK.,3,1,True,False,False,2.81,3.22,2.57,11,3,2,,
1272,132,Selhurst Park (London),23739,MarrinerA.,0,2,False,False,True,2.77,3.09,2.7,6,3,3,,
1273,132,Goodison Park (Liverpool),38822,HooperS.,2,2,False,True,False,1.45,4.37,7.43,11,1,2,,
1274,131,Anfield (Liverpool),52916,PawsonC.,2,0,True,False,False,1.45,4.81,7.24,9,5,4,,
1275,131,Turf Moor (Burnley),19788,TaylorA.,2,1,True,False,False,4.13,3.6,1.87,13,1,1,,
1276,131,St. James' Park (Newcastle),52217,KavanaghC.,1,0,True,False,False,5.59,4.4,1.57,6,3,2,,
1277,131,Emirates Stadium (London),60310,DeanM.,1,1,False,True,False,2.03,3.37,3.91,8,3,3,,
1278,131,Amex Stadium (Brighton),30551,MadleyA.,1,1,False,True,False,1.63,4.22,4.9,5,6,6,,
1279,131,Etihad Stadium (Manchester),54439,ScottG.,2,2,False,True,False,1.07,12,35,9,1,3,,
1280,131,Carrow Road (Norwich),26781,TierneyP.,1,0,True,False,False,2.25,3.42,3.14,8,3,4,,
1281,131,St. Mary's Stadium (Southampton),31152,EnglandD.,2,3,False,False,True,2.58,3.06,2.93,9,4,3,,
1282,131,London Stadium (London),59915,MarrinerA.,1,1,False,True,False,2.89,3.36,2.43,9,4,1,,
1283,131,Villa Park (Birmingham),41823,MossJ.,1,6,False,False,True,17,9.77,1.13,13,1,3,,
1284,130,Vitality Stadium (Bournemouth),10384,DeanM.,0,3,False,False,True,2.55,3.31,2.77,7,5,2,,
1285,130,Tottenham Hotspur Stadium (London),61023,AtkinsonM.,0,1,False,False,True,4.73,4.12,1.72,11,4,2,,
1286,130,Stamford Bridge (London),40396,FriendK.,3,0,True,False,False,1.33,5.34,9.57,10,12,3,,
1287,130,Goodison Park (Liverpool),38772,CooteD.,1,0,True,False,False,1.9,3.66,3.93,8,4,3,,
1288,130,King Power Stadium (Leicester),32115,MasonL.,1,2,False,False,True,1.72,3.87,4.66,15,5,3,,
1289,130,Old Trafford (Manchester),73271,TaylorA.,4,0,True,False,False,1.32,5.59,9.29,9,2,0,,
1290,130,Molineux Stadium (Wolverhampton),31570,BankesP.,1,1,False,True,False,1.43,4.55,7.43,5,1,3,,
1291,130,Selhurst Park (London),25468,TierneyP.,1,1,False,True,False,4.66,3.83,1.76,7,4,5,,
1292,130,Anfield (Liverpool),53321,TierneyP.,2,0,True,False,False,1.28,5.82,10,9,4,0,,
1293,130,Emirates Stadium (London),60328,KavanaghC.,2,0,True,False,False,2.63,3.68,2.61,8,0,2,,
1294,129,Etihad Stadium (Manchester),54407,MarrinerA.,2,1,True,False,False,1.31,5.91,9.05,9,4,4,,
1295,129,Carrow Road (Norwich),27021,MossJ.,1,1,False,True,False,2.37,3.29,3.04,7,3,5,,
1296,129,London Stadium (London),59917,ScottG.,4,0,True,False,False,1.92,3.56,3.95,9,4,3,,
1297,129,St. James' Park (Newcastle),52178,AtkinsonM.,0,3,False,False,True,4.1,3.73,1.84,11,4,2,,
1298,129,St. Mary's Stadium (Southampton),30976,DeanM.,1,0,True,False,False,3.5,3.76,2.03,8,4,7,,
1299,129,Vicarage Road (Watford),20584,MadleyA.,2,1,True,False,False,3.14,3.16,2.38,7,1,4,,
1300,129,Amex Stadium (Brighton),30559,AttwellS.,1,1,False,True,False,3.8,3.79,1.96,10,3,5,,
1301,129,Etihad Stadium (Manchester),54512,KavanaghC.,2,0,True,False,False,1.24,6.65,11,4,6,2,,
1302,129,Anfield (Liverpool),53326,TaylorA.,1,0,True,False,False,1.27,6.13,10,5,7,1,,
1303,129,Emirates Stadium (London),60309,PawsonC.,1,2,False,False,True,2.91,3.69,2.38,6,3,9,,
1304,128,Turf Moor (Burnley),21924,DeanM.,0,2,False,False,True,4.14,3.6,1.9,6,7,7,,
1305,128,Carrow Road (Norwich),27072,FriendK.,2,2,False,True,False,4.97,4.6,1.58,9,6,6,,
1306,128,London Stadium (London),59919,CooteD.,1,2,False,False,True,2.51,3.54,2.67,12,5,5,,
1307,128,St. James' Park (Newcastle),52211,MasonL.,1,2,False,False,True,3.18,3.27,2.3,14,5,4,,
1308,128,St. Mary's Stadium (Southampton),31108,MadleyA.,1,1,False,True,False,1.9,3.58,4.15,7,4,3,,
1309,128,Vicarage Road (Watford),21348,HooperS.,3,0,True,False,False,1.77,3.98,4.17,8,4,6,,
1310,128,Molineux Stadium (Wolverhampton),31737,AtkinsonM.,3,2,True,False,False,6.83,5.44,1.4,11,1,1,,
1311,128,King Power Stadium (Leicester),32211,OliverM.,0,4,False,False,True,3.55,3.98,1.95,6,9,2,,
1312,128,Old Trafford (Manchester),73206,FriendK.,4,1,True,False,False,1.33,5.53,9.14,12,2,4,,
1313,128,Villa Park (Birmingham),41289,KavanaghC.,1,0,True,False,False,2.2,3.73,3.01,8,1,5,,
1314,127,Vitality Stadium (Bournemouth),10234,AttwellS.,1,1,False,True,False,3.83,4.05,1.86,6,1,8,,
1315,127,Stamford Bridge (London),40651,MossJ.,0,2,False,False,True,1.38,5.25,7.68,6,3,5,,
1316,127,Selhurst Park (London),25462,MarrinerA.,2,1,True,False,False,2.25,3.38,3.17,6,3,2,,
1317,127,Goodison Park (Liverpool),39177,TaylorA.,1,0,True,False,False,1.74,3.6,4.95,5,1,0,,
1318,127,Bramall Lane (Sheffield),30222,CooteD.,1,1,False,True,False,1.81,3.5,4.6,6,5,3,,
1319,127,Tottenham Hotspur Stadium (London),61104,TaylorA.,0,2,False,False,True,2.35,3.63,2.99,4,2,7,,
1320,127,Vicarage Road (Watford),21488,MasonL.,2,0,True,False,False,4.59,3.74,1.79,11,9,4,,
1321,127,Etihad Stadium (Manchester),54415,DeanM.,3,1,True,False,False,1.36,5.79,7.26,14,4,4,,
